"target_sequence","student_id","assignment_completed","problems_completed"
PSA2H6G,238476,1,4
PSAV9DV,238479,1,9
PSAVUK7,238479,1,3
PSAVUK7,238517,1,4
PSAVUGR,238581,1,3
PSAVUK7,238718,0,21
PSAV9DV,238858,0,2
PSAVTVJ,238885,1,3
PSAVTVJ,238994,1,8
PSAVTVJ,239030,1,5
PSAVUK7,239217,1,5
PSAVTVJ,239267,1,3
PSAVTVJ,239389,1,3
PSAVUK7,239437,1,8
PSAVUF5,239533,1,4
PSAVTVJ,239599,1,4
PSAVTVJ,239697,1,6
PSAVTVJ,239700,1,4
PSA2H6G,239855,1,6
PSAVTVJ,239864,1,3
PSAVTVJ,239899,1,4
PSAVTVJ,239988,1,4
PSAVTVJ,240049,1,3
PSAVUF6,240062,1,3
PSAVTVJ,240077,1,3
PSAVTVJ,240137,1,5
PSAVTVJ,240145,1,3
PSAVTVJ,240330,1,4
PSAVTVJ,240384,1,4
PSAVUK8,240531,1,7
PSAVTVJ,240676,1,6
PSAVTVJ,240732,1,5
PSAVUK7,240806,1,4
PSA2H6G,240907,1,4
PSAVTVJ,240919,1,3
PSAVUK8,241128,1,19
PSAVUK7,241297,1,11
PSAVUK7,241707,1,8
PSAVUAR,241845,0,4
PSAVTVJ,241990,1,4
PSAVTVJ,242031,1,3
PSAVUK7,242249,1,4
PSAVUAR,242291,1,3
PSAVTVJ,242391,1,3
PSAVTVJ,242402,1,3
PSAVTVJ,242404,1,3
PSAVTVJ,242412,1,4
PSAVTVJ,242413,1,6
PSAVTVJ,242417,1,3
PSA2H6G,242420,1,3
PSAVTVJ,242421,1,3
PSAVTVJ,242429,1,3
PSAVTVJ,242455,1,3
PSAVTVJ,242555,1,4
PSAVUAR,242638,0,1
PSAVUAR,242640,1,7
PSAVUAR,242783,0,9
PSAVUAR,242806,1,3
PSAVUK7,242834,0,10
PSAVUAR,242910,0,10
PSAVTVJ,242962,1,4
PSAVTVJ,242969,1,3
PSAVTVJ,242974,1,3
PSAVTVJ,242994,1,3
PSAVTVJ,243056,1,3
PSAVTUH,243094,1,3
PSAVUGY,243094,1,3
PSA2H6G,243190,1,5
PSAVTVJ,243278,1,3
PSAVTVJ,243351,1,3
PSAVTVJ,243372,1,4
PSA2H6G,243451,1,3
PSAVTVJ,243538,1,3
PSAVUK8,243562,1,3
PSAVTUH,243613,1,7
PSAVTVJ,243656,1,6
PSAVTVJ,243707,1,3
PSAV9DV,243715,1,10
PSAVUK7,243715,1,3
PSAVTVJ,243739,1,10
PSAVTVJ,243801,1,3
PSA2H6G,243858,1,3
PSAVTVJ,243973,1,5
PSAVTVJ,244278,1,3
PSAVUAR,244303,1,3
PSAVTVJ,244425,1,4
PSAVTVJ,244442,1,7
PSAVTVJ,244485,1,3
PSAVTVJ,244517,1,3
PSAVTVJ,244553,1,3
PSAVUK7,244574,1,4
PSAVTVJ,244576,1,3
PSAVTVJ,244649,1,5
PSAVTVJ,244666,1,3
PSAVUAR,244703,0,10
PSAVTVJ,244808,1,6
PSAVUK7,244833,0,10
PSAVTVJ,244875,1,9
PSAVTVJ,244904,1,5
PSAV9DV,245004,1,8
PSAVTVJ,245030,1,3
PSAVTUH,245039,1,3
PSAVUGY,245039,1,10
PSAVTVJ,245057,1,4
PSA2H6G,245065,0,11
PSAVTVJ,245141,1,7
PSAVTVJ,245185,1,3
PSA2H6G,245226,1,6
PSA2H6G,245241,1,4
PSAVTV6,245252,1,5
PSAVTVJ,245330,1,4
PSAVTVJ,245391,1,3
PSAVTVJ,245631,0,1
PSAVTVJ,245634,1,3
PSAVTVJ,245651,1,3
PSAVTUH,245696,1,3
PSAVTVJ,245722,1,6
PSAVTVJ,245868,1,5
PSAVTVJ,245904,1,4
PSAVUK7,245905,0,11
PSAVTVJ,245947,1,5
PSAVTUU,245983,1,3
PSAVUGY,245983,1,3
PSAVTVJ,246007,1,5
PSAVUF5,246047,1,3
PSAVTVJ,246096,1,5
PSAVTVJ,246262,1,4
PSAVTVJ,246342,1,3
PSA2H6G,246472,0,4
PSAVTVJ,246553,1,3
PSAVTUH,246576,1,3
PSAVTVJ,246588,1,3
PSAVTUH,246617,1,3
PSAVTVJ,246717,1,3
PSAVTVJ,246777,1,3
PSAVUGY,246799,1,3
PSAVTVJ,246862,1,3
PSAVTVJ,246887,1,3
PSAVTVJ,246893,1,5
PSAVTVJ,246931,1,3
PSAVUGY,246935,1,3
PSAVTUH,246956,1,4
PSAVTVJ,247111,1,3
PSAVUA4,247126,1,4
PSAVTVJ,247178,1,4
PSAVUK7,247262,0,4
PSAVUGQ,247263,1,3
PSAVUA4,247447,1,5
PSAVUF6,247459,1,3
PSAVUK7,247521,0,10
PSAVTVJ,247571,1,3
PSA2H6G,247608,1,5
PSAVTUH,247615,1,3
PSAVTVJ,247635,1,3
PSAVTUH,247718,1,6
PSAVUGY,247718,1,6
PSAVUK7,247784,0,37
PSAVTVJ,247807,1,3
PSAVTUH,247894,0,4
PSAVTUH,247978,1,3
PSAVUGY,247978,1,3
PSAVTVJ,248037,1,4
PSAVTVJ,248079,1,3
PSAVTVJ,248261,1,3
PSAVTVJ,248277,1,3
PSAVTVJ,248284,1,3
PSAVTUH,248290,1,3
PSAVTVJ,248342,1,3
PSAVUK7,248359,0,5
PSAVTVJ,248403,1,4
PSAVTVJ,248433,1,3
PSAVUGY,248445,1,3
PSAVTVJ,248478,1,3
PSAVTVJ,248498,1,3
PSAVTVJ,248601,1,3
PSAVUK7,248603,0,17
PSA2H6G,248649,1,8
PSA2H6G,248742,1,4
PSAVTV6,248974,1,11
PSAVTVJ,249184,1,5
PSA2H6G,249205,1,5
PSA2H6G,249209,1,3
PSA2H6G,249219,1,5
PSAVUGR,249238,1,4
PSAVTVJ,249306,1,3
PSAVTVJ,249518,1,5
PSA2H6G,249636,1,5
PSAV9DV,249660,1,3
PSAVTVJ,249694,1,4
PSAVTUU,249701,1,3
PSAVUGY,249701,1,4
PSAVTVJ,249875,1,3
PSAVTVJ,249981,1,3
PSAVTUH,249982,1,3
PSA2H6G,250069,1,3
PSAVTVJ,250099,1,3
PSAVTVJ,250162,1,4
PSAVUA4,250217,0,7
PSAVUA4,250231,1,8
PSAVTUU,250506,1,12
PSAVUGY,250506,1,3
PSAVUK7,250537,1,7
PSAVUK7,250564,0,8
PSAVUK7,250569,1,4
PSAVUK7,250665,0,7
PSAVTVJ,250669,1,4
PSAVUK7,250804,0,2
PSAVUK7,250850,0,10
PSAVUK7,250971,1,4
PSAVTVJ,251034,1,5
PSAVTUH,251063,1,3
PSA2H6G,251204,1,8
PSAVUAR,251289,1,6
PSA2H6G,251463,1,5
PSAVUAR,251620,1,16
PSAVUAR,251713,1,3
PSAVUAR,251839,0,1
PSAVUGY,251839,1,3
PSAV9DV,251852,1,4
PSAVUGQ,251910,1,4
PSAVUGY,251940,1,10
PSAVUK7,252215,0,6
PSAVTVJ,253017,1,4
PSAVUGQ,253495,1,4
PSAVUGQ,253546,1,5
PSAVUGR,253992,1,3
PSAVUK7,253992,1,8
PSAVUGY,254226,1,3
PSAVUGY,254392,1,8
PSAVUGY,254415,0,5
PSAV9DV,254544,1,3
PSAVUK7,254544,1,8
PSA2H6G,255177,1,8
PSAV9DV,255459,1,10
PSAV9DV,255512,1,9
PSAVTUH,255530,1,3
PSA2H6G,255717,1,7
PSAVUK7,255788,1,7
PSAVTUH,255916,1,3
PSAV9DV,255973,1,3
PSAV9DV,255976,1,4
PSAVUGY,256181,1,3
PSAVTUH,256222,1,4
PSAVUAR,256276,1,6
PSAVUGY,256276,1,3
PSAV9DV,256481,1,4
PSAVTUH,256596,1,3
PSAVTUH,256774,1,3
PSAV9DV,256812,1,13
PSAV9DV,256844,1,3
PSAVTVJ,256861,1,3
PSAVTUH,257104,1,6
PSAHK8,257157,0,16
PSAVTUH,257202,1,3
PSAVTV6,257237,1,19
PSAVTVJ,257256,1,3
PSAVTUH,257260,1,3
PSAVTVJ,257388,1,3
PSAVUK7,257396,0,11
PSAVUGQ,257428,1,6
PSAVTUH,257567,1,5
PSAV9DV,257668,1,3
PSAVUGY,257715,1,3
PSAV9DV,257783,0,5
PSAVTV6,257915,1,8
PSAVUF5,257917,1,6
PSAVTUH,258024,1,3
PSAV9DV,258103,1,3
PSAVTUH,258209,1,3
PSAVTVJ,258229,1,5
PSAVTVJ,258266,1,3
PSA2H6G,258386,1,3
PSAVUK8,258447,1,5
PSAVTV6,258533,1,3
PSAVTVJ,258544,1,4
PSAV9DV,258576,1,5
PSAVTUH,258713,1,3
PSAV9DV,258755,1,3
PSAVTUH,258902,1,4
PSAVTUH,258981,1,5
PSAV9DV,259035,1,3
PSAVTUH,259175,1,3
PSAVUF5,259300,0,2
PSAVTUH,259356,1,3
PSAVTUH,259357,1,3
PSAVTUH,259485,1,3
PSAVTUH,259486,1,3
PSAV9DV,259493,1,11
PSAVTUH,259501,1,3
PSAVTUH,259602,1,3
PSAVTUH,259674,0,10
PSAVTUH,259795,1,3
PSAVTVJ,259847,1,4
PSAVTUH,259860,1,3
PSAVTUH,259910,1,3
PSAVTUH,259937,1,3
PSAVTUH,259964,1,3
PSAVUAR,259970,0,2
PSAVUGY,259970,1,3
PSAVTUH,260121,1,3
PSAVTUH,260123,1,5
PSAVTUH,260206,1,3
PSAVTUH,260220,1,3
PSAVTUH,260229,1,3
PSAVUK8,260336,0,10
PSAVTUH,260362,1,3
PSAVUGQ,260374,1,5
PSAV9DV,260496,1,9
PSAVUAR,260715,0,11
PSAVUGY,260715,1,3
PSAV9DV,260729,1,7
PSAV9DV,260801,1,5
PSAVUGY,260892,1,7
PSAVTV6,260947,1,4
PSAVTUH,261024,1,3
PSAVUK7,261575,1,4
PSAVTUU,261703,0,2
PSAVUGY,261703,0,4
PSAVTUH,261765,1,3
PSAVTVJ,262028,1,6
PSAWU7D,262028,0,11
PSAVTVJ,262309,1,4
PSAVUAR,262340,0,10
PSAVUGY,262340,1,3
PSAVTUH,262375,1,3
PSAV9DV,262499,1,8
PSAVTV6,262597,1,9
PSAVTUH,262907,1,3
PSAVTUH,262926,1,3
PSAVUAR,262964,0,9
PSAVUGY,262964,1,3
PSA2H6G,262979,1,3
PSAVUBC,262979,1,3
PSAVUAR,263225,1,3
PSAVUGY,263225,1,3
PSAVTVJ,263275,1,4
PSAVUGQ,263461,1,3
PSAV9DV,263727,1,6
PSAVTV6,263731,1,3
PSAVTUH,263794,1,3
PSAV9DV,263915,1,6
PSAVUAR,264009,1,3
PSAVUGY,264009,1,3
PSAVTVJ,264095,1,7
PSAVTV6,264143,1,3
PSAVTUH,264190,1,3
PSAV9DV,264201,1,3
PSAVTUH,264246,1,3
PSAVTVJ,264451,1,7
PSAV9DV,264562,1,3
PSAVUK7,264669,0,3
PSAVUK8,264736,1,8
PSAVTV6,264922,1,3
PSAVUAR,265495,1,4
PSAVUGY,265495,1,3
PSAV9DV,265503,1,4
PSAV9DV,265838,1,4
PSAWU7D,266360,1,9
PSAWU7D,266380,0,3
PSAWU7D,266429,1,7
PSAWU7D,266498,1,4
PSAWU7D,266901,1,9
PSAWU7D,267071,1,9
PSAWU7D,267137,0,5
PSAWU7D,267266,1,9
PSAWU7D,267448,0,1
PSAWU7D,267751,1,8
PSAVTUH,267851,1,3
PSAVTUU,267851,1,3
PSAVUAR,267851,1,3
PSAVTUH,268313,1,3
PSAVTVJ,268389,1,3
PSAV9DV,268579,1,5
PSAV9DV,268657,1,9
PSAVTVJ,268748,1,3
PSAVTUH,268800,1,3
PSAVTUU,268800,1,5
PSAVUAR,268800,0,1
PSAWU7D,268926,1,7
PSAWU7D,268989,0,3
PSAV9DV,269164,0,1
PSAVTV6,269298,0,10
PSAV9DV,269390,1,3
PSAVTUH,269424,1,3
PSAVTUH,269474,1,3
PSAVTUH,269521,1,8
PSAVTUU,269521,1,3
PSAV9DV,269863,1,7
PSAVTVJ,269967,1,4
PSAVTUH,270016,1,3
PSAV9DV,270055,0,6
PSA2H6G,270117,1,3
PSAVUBC,270117,1,3
PSAVTUH,270290,1,3
PSAVUAR,270290,1,3
PSAV9DV,270313,1,9
PSAV9DV,270422,1,8
PSAV9DV,270588,1,3
PSAV9DV,270750,1,10
PSAV9DV,270766,0,1
PSAVTV6,270859,1,7
PSAV9DV,270926,1,5
PSAVTUH,271140,0,1
PSAV9DV,271205,1,7
PSAVTVJ,271325,1,4
PSAVUGY,271362,1,3
PSAVTV6,271415,1,4
PSAVTVJ,271551,1,8
PSAVUGQ,271558,1,3
PSAV9DV,271676,1,4
PSAVTUH,271780,1,3
PSAV9DV,271884,0,1
PSAVTV6,271990,1,3
PSAVUGQ,271996,1,5
PSAV9DV,272074,1,3
PSAV9DV,272182,1,10
PSAVUGQ,272224,1,8
PSAV9DV,272541,1,7
PSAVTVJ,272952,1,3
PSAVTV6,272971,0,10
PSA2H6G,273026,0,1
PSAVTUH,273289,1,5
PSAV9DV,273304,1,4
PSAVTUH,273334,1,3
PSAVTVJ,273440,1,6
PSA2H6G,273492,1,8
PSAV9DV,273578,0,5
PSAVTVJ,273617,1,4
PSAVUK8,273649,1,4
PSAVTUH,273797,1,3
PSAVTUH,274007,1,3
PSAV9DV,274026,1,8
PSA2H6G,274550,1,3
PSAVUBC,274550,1,3
PSAVTVJ,274640,1,3
PSAVTV6,274648,1,7
PSAVTV6,274709,1,10
PSAV9DV,274878,1,4
PSAVTUU,275850,0,3
PSAVUGY,275850,1,6
PSAVTV6,276078,1,4
PSAVTVJ,276434,1,3
PSAVTUH,276488,1,3
PSAVTUH,276515,1,3
PSA2H6G,276728,1,6
PSAVTVJ,276861,1,6
PSAVTUH,276867,1,3
PSAVTVJ,276892,1,5
PSAVTVJ,276899,1,4
PSAVTVJ,277123,1,5
PSA2H6G,277197,0,2
PSAVTVJ,277667,1,3
PSAVTVJ,277696,1,6
PSAVTV6,277820,1,11
PSAVUGY,277820,1,4
PSAVUAR,277846,1,5
PSAVTVJ,277974,1,3
PSAV9DV,278172,1,6
PSAVTVJ,278185,1,3
PSAVTVJ,278189,1,4
PSAVTVJ,278229,0,1
PSAVTVJ,278304,1,9
PSAVUF5,278315,1,9
PSAVUF5,278357,0,4
PSAVTVJ,278411,1,3
PSA2H6G,278440,0,11
PSAVUBC,278440,0,2
PSAVTVJ,278498,1,3
PSAVTVJ,278685,1,3
PSAVUK7,278729,0,6
PSAVTVJ,278738,1,3
PSA2H6G,279253,1,6
PSAVUBC,279253,1,4
PSAVTVJ,279294,1,3
PSAVUF5,279306,1,6
PSAVUF5,279358,1,3
PSAVTVJ,279472,1,4
PSAVUA4,279480,1,7
PSAVTVJ,279665,1,6
PSAVUF5,279731,1,9
PSAVUF5,279988,1,8
PSAVUGY,280115,1,3
PSAVUF5,280204,1,3
PSAVUGQ,280278,1,7
PSAVTVJ,280304,1,4
PSAVUA4,280500,1,3
PSAVUF5,280537,1,5
PSAV9DV,280630,1,7
PSAVTUU,280771,1,5
PSAVUF5,280783,1,4
PSAVUAR,280818,1,4
PSAVUGY,280818,1,5
PSAVUF5,280865,1,3
PSAVUK7,280871,0,10
PSAVUF5,280931,0,5
PSAVTV6,281020,1,27
PSAVTVJ,281094,1,6
PSAVUF5,281135,1,4
PSAVTUH,281261,1,3
PSAVTVJ,281271,1,10
PSAVUF5,281331,1,4
PSAV9DV,281394,1,13
PSAVUK7,281394,1,7
PSAVTVJ,281439,1,3
PSA2H6G,281740,1,3
PSAVUF5,281927,0,2
PSAVUF5,282240,0,1
PSAVUF5,282352,1,5
PSAVUAR,282510,0,7
PSAVUGY,282510,1,3
PSAVTV6,282574,1,3
PSAVTUH,282748,1,3
PSAVTUU,282748,1,3
PSA2H6G,282782,1,3
PSAVTVJ,282890,1,3
PSAVTVJ,282906,1,7
PSAVUF5,282913,1,5
PSAVUF5,282962,0,1
PSAVUK7,283139,1,3
PSAVUK7,283162,1,3
PSAVTUH,283262,1,3
PSAVTUU,283262,1,3
PSAVTVJ,283313,1,6
PSAVTVJ,283340,1,4
PSAVUF5,283356,1,3
PSAVUF5,283360,0,1
PSAVTUH,283362,1,3
PSA2H6G,283445,1,3
PSAVUF5,283555,0,5
PSAVTV6,283935,1,3
PSAVUF5,283988,0,1
PSAVUGQ,284130,1,12
PSAVTVJ,284160,1,3
PSAVTVJ,284257,1,3
PSAVUF5,284601,1,3
PSAVUF5,284754,1,3
PSA2H6G,284933,0,2
PSA2H6G,284966,1,6
PSAVUF5,285105,1,6
PSA2H6G,285143,1,3
PSAVTVJ,285223,1,7
PSAVTVJ,285369,1,4
PSAVUF5,285466,1,4
PSAVUK7,285672,0,20
PSAVUK8,285682,1,12
PSAVUF5,285954,1,4
PSAV9DV,286006,1,13
PSAVTVJ,286048,1,6
PSAVUF5,286110,1,8
PSA2H6G,286128,0,2
PSAVTV6,286262,1,4
PSAVTVJ,286334,1,3
PSAVTVJ,286604,1,5
PSAVTVJ,286679,1,3
PSAVTVJ,286787,1,4
PSAVTVJ,286793,1,3
PSAVTVJ,286882,1,3
PSAVTVJ,286979,1,4
PSAVUF5,287273,0,2
PSAVUK7,287628,0,2
PSAVUF5,287709,1,3
PSAV9DV,287938,1,5
PSA2H6G,288112,1,9
PSAVTV6,288131,0,10
PSA2H6G,288238,0,10
PSAVUF5,288330,0,2
PSAV9DV,288401,1,6
PSAVTV6,288503,1,8
PSAVTUH,288781,1,8
PSAVTUU,288781,1,5
PSAVUAR,288781,0,15
PSAV9DV,288866,1,3
PSAVUF5,288936,1,6
PSAVUK7,288994,1,4
PSAVUF5,289012,1,9
PSAVTVJ,289213,1,3
PSAVUK7,289272,1,7
PSAVTUH,289388,1,3
PSAV9DV,289405,1,5
PSAVTVJ,289443,1,3
PSAVTUH,289498,1,3
PSAVTUH,289556,1,6
PSA2H6G,289581,1,3
PSAVTVJ,289730,1,3
PSA2H6G,289871,1,3
PSAVUGY,290001,1,6
PSAWU7D,290062,1,3
PSAVTV6,290086,1,3
PSAVUF5,290148,1,9
PSAVTVJ,290272,1,3
PSAVUGY,290291,1,3
PSAVUF5,290377,1,5
PSAVUK7,290631,0,11
PSA2H6G,290755,1,6
PSAVTVJ,290858,1,4
PSAVUF5,291343,1,5
PSAVUF5,291394,1,10
PSAWU7D,291481,1,5
PSAVTVJ,291778,1,3
PSAVUF5,291843,1,7
PSAVUF5,292021,1,3
PSAVTVJ,292031,1,4
PSAV9DV,292067,1,8
PSA2H6G,292162,1,3
PSA2H6G,292230,1,17
PSAVUGQ,292370,1,3
PSAVUF5,292373,0,8
PSAVTVJ,292420,1,3
PSA2H6G,293640,0,1
PSAVTV6,293713,1,3
PSAVUA4,293717,0,3
PSAVTUU,293924,1,3
PSAVUGY,293924,1,3
PSAVUK7,293937,0,2
PSAVUK7,293968,0,5
PSAWU7D,294537,1,3
PSAVUF5,294591,1,7
PSAVUGR,294937,0,5
PSAVTUH,294941,1,3
PSAV9DV,295088,1,6
PSAVTUH,295101,1,3
PSAVTUH,295122,1,3
PSAVTVJ,295645,1,3
PSAV9DV,295708,1,3
PSAVTUH,295810,1,3
PSAVUK7,295815,0,10
PSAVUF5,296072,1,7
PSAVTVJ,296155,1,3
PSAVTVJ,296376,1,4
PSA2H6G,296684,1,3
PSAVTVJ,296728,1,4
PSAVUGY,297073,1,3
PSAVTVJ,297164,1,3
PSAWU7D,297164,0,5
PSAVTUH,297197,1,3
PSAVUF5,297261,1,5
PSAVUK7,297409,1,12
PSAVUK7,297424,1,3
PSA2H6G,297671,0,7
PSAVUK7,297881,0,2
PSAVTVJ,298020,1,6
PSAV9DV,298606,1,4
PSAVUGY,300110,1,3
PSAVTVJ,300823,1,3
PSAVTUH,301203,1,4
PSAVTUU,301203,1,3
PSAVUAR,301203,0,6
PSAVUK7,301874,1,5
PSAVUK7,301883,1,4
PSA2H6G,301951,1,3
PSAVUK7,302037,1,10
PSAVUK7,302596,1,11
PSAVUK7,302600,1,7
PSA2H6G,302757,1,11
PSAVUK7,302838,0,12
PSAVUK7,302931,0,3
PSAVTVJ,302935,1,3
PSAWU7D,302935,1,10
PSAVUK7,303008,0,11
PSAVUK7,303116,1,4
PSAVUK7,303180,1,4
PSAVUK7,303186,1,10
PSAVUK7,303339,1,11
PSAVUK7,303352,1,4
PSAVUK7,303471,1,5
PSAVUK7,303619,1,5
PSAVTUH,303621,1,3
PSAVTUH,303652,1,5
PSAVUK7,303723,1,6
PSAVTVJ,303886,1,6
PSAVUK7,303957,0,31
PSAVUK7,304071,0,7
PSA2H6G,304202,1,3
PSAVUGQ,304307,1,3
PSAVTVJ,304310,1,3
PSAVUK7,304416,0,20
PSAVUK7,304686,0,3
PSAVUK7,304843,1,15
PSAVUK7,304862,1,3
PSAVUK7,304901,1,15
PSAVUK7,305104,1,9
PSAVTVJ,305271,1,3
PSAVUK7,305384,1,8
PSAVUK7,305385,0,3
PSAVUK7,305426,0,5
PSAVUK7,305554,0,10
PSAVUK7,305642,1,8
PSAVUF5,305676,1,20
PSAVUK7,306466,0,7
PSAVUK7,306509,1,3
PSAVUK7,306517,1,7
PSA2H6G,306996,0,10
PSAVUK7,307053,0,6
PSAVUK7,307182,1,10
PSAVUK7,307349,0,21
PSAVTVJ,307937,1,4
PSAVTUH,308095,1,3
PSAVUGY,308155,1,3
PSAVTVJ,308173,1,9
PSAVUF5,308178,0,1
PSAVTVJ,308240,1,3
PSAVUK7,308289,1,5
PSAVTVJ,308372,0,1
PSAVUK7,308420,1,9
PSAVTVJ,308537,1,6
PSAVUK7,308813,1,6
PSAVUK7,308822,0,10
PSAVTVJ,309714,1,4
PSAVTVJ,309887,1,3
PSAVUK7,309899,0,15
PSAVTVJ,309999,1,4
PSAVTVJ,310062,1,4
PSAVTVJ,310074,1,3
PSA2H6G,310977,1,8
PSA2H6G,311061,1,5
PSAVTVJ,311360,1,5
PSAVTVJ,311391,1,3
PSAVTVJ,311719,1,4
PSAVTVJ,311982,1,6
PSAVTVJ,312145,1,3
PSAVTVJ,312395,1,4
PSAVUK7,312773,0,11
PSAVTVJ,313207,1,8
PSAVTUH,313264,1,3
PSAVUK7,313347,1,8
PSAVTVJ,313368,1,6
PSAVUGQ,313775,0,10
PSAVUK7,313957,1,15
PSAVUK7,313960,1,4
PSAVUK7,314208,1,7
PSAVTUH,314300,1,3
PSAVTVJ,315387,1,8
PSAVTUH,315612,1,3
PSA2H6G,315792,1,3
PSAVTVJ,315844,1,3
PSAVTUH,316305,1,3
PSAVUF5,316373,1,4
PSAVUK7,316480,0,12
PSAVUF5,316579,1,4
PSA2H6G,316757,1,3
PSAVTVJ,317057,1,7
PSA2H6G,317349,1,3
PSAVUBC,317349,1,3
PSAVUF5,317513,1,11
PSAVUF5,317782,1,10
PSAVUF5,317819,0,1
PSAVUF5,318026,0,1
PSAVUK7,318162,1,15
PSAVTVJ,318412,1,3
PSAWU7D,318462,0,3
PSAVTVJ,318515,1,3
PSAVUK7,318809,0,1
PSAVTVJ,318825,1,3
PSAVTVJ,318996,1,5
PSAVTVJ,319016,1,3
PSAVTVJ,319294,1,3
PSAVTVJ,319318,1,3
PSAVTVJ,319327,1,5
PSAWU7D,319327,0,4
PSAVTVJ,319428,1,3
PSAVTVJ,319430,1,3
PSAVTVJ,319488,1,5
PSAVUK7,319500,1,3
PSA2H6G,319504,0,2
PSAVTVJ,319624,1,4
PSAVUK7,320180,0,4
PSAVUK7,320196,0,23
PSAVTVJ,320236,1,3
PSAVTVJ,320713,1,3
PSAVUF5,320850,1,8
PSAVTVJ,320900,1,3
PSAVUGY,320999,1,3
PSA2H6G,321109,1,3
PSAVUK7,321319,0,5
PSAVUF5,321353,1,5
PSAVUK7,321385,1,12
PSAVTVJ,321425,1,3
PSA2H6G,321457,1,7
PSAVUGY,321729,1,3
PSAVTVJ,322115,1,3
PSAVUAR,322249,0,5
PSAVUGY,322249,1,6
PSA2H6G,322402,0,10
PSAVUK7,323046,0,10
PSAVTVJ,323734,1,3
PSAWU7D,323734,1,4
PSAVTVJ,324733,1,3
PSAWU7D,324733,1,3
PSAVTVJ,324832,1,5
PSAVTVJ,324989,1,5
PSAWU7D,324989,1,4
PSAVUK7,325268,1,4
PSAVTVJ,325291,1,3
PSAWU7D,325291,1,7
PSA2H6G,325315,1,5
PSAVTUH,325491,1,3
PSAVUAR,325664,1,3
PSAVUGY,325664,1,3
PSAVTVJ,325896,1,4
PSAVTVJ,325907,1,4
PSAWU7D,325907,1,8
PSAVTVJ,326076,1,3
PSAWU7D,326076,1,4
PSAVUF5,326083,1,4
PSAVUGY,326347,1,3
PSAVUGY,326373,0,11
PSAVTVJ,326411,1,3
PSAVUGY,326455,1,3
PSAVUK7,326546,1,7
PSAVUBC,326806,0,1
PSAVUGY,326965,0,2
PSAVUGY,326998,0,5
PSAVUGY,327035,0,2
PSAVTVJ,327110,1,6
PSAVUK7,327126,1,4
PSAVTVJ,327307,0,10
PSA2H6G,327424,1,8
PSAVTVJ,327445,1,4
PSAVUGY,327600,1,5
PSAVUK7,327659,0,4
PSAVTVJ,327858,1,5
PSAVUK7,327927,0,1
PSAVUGQ,328030,1,4
PSAVTUH,328141,1,3
PSAVTUU,328141,1,3
PSAVUAR,328141,1,14
PSAVUGY,328141,1,5
PSAVUK7,328184,0,13
PSAVUAR,328282,1,3
PSAVUK7,329136,0,10
PSAVUK7,329194,0,9
PSAVTUH,329653,1,4
PSAVTVJ,329843,1,4
PSAVUK7,330071,0,8
PSAVUK7,330172,0,3
PSAVUK7,330911,0,10
PSA2H6G,331227,1,11
PSAVTVJ,331408,1,5
PSAVTVJ,331721,1,3
PSAVUF5,331752,0,2
PSAVUAR,332057,1,11
PSA2H6G,332243,1,7
PSAVUBC,332243,1,7
PSAVUK7,332315,0,7
PSAVUK7,333093,1,5
PSAVTVJ,333515,1,4
PSA2H6G,334198,0,1
PSAVTVJ,335396,1,3
PSAVTVJ,336135,1,3
PSAWU7D,336135,1,4
PSAVTVJ,336528,1,3
PSAVUF5,339722,0,3
PSAVTVJ,340734,1,4
PSAWU7D,340734,0,10
PSAVTVJ,341325,1,3
PSA2H6G,342066,0,1
PSAWU7D,342319,1,4
PSAVUF5,342762,1,4
PSAVUK7,343077,0,2
PSAVTVJ,343278,1,4
PSAWU7D,343278,1,9
PSAVTVJ,343295,1,3
PSAWU7D,343295,1,9
PSAVUK7,344459,0,6
PSAVUF5,345036,0,3
PSAVTUH,345604,1,3
PSAVTVJ,345971,1,3
PSAVTVJ,346208,1,3
PSAVTVJ,346368,1,4
PSAWU7D,346368,1,12
PSAVTVJ,346619,1,3
PSAWU7D,346619,1,7
PSAVTVJ,346776,1,3
PSAWU7D,346776,1,4
PSAVTVJ,346791,1,7
PSAWU7D,346791,0,6
PSAVTVJ,346796,1,5
PSAWU7D,346796,1,7
PSA2H6G,346808,1,7
PSAVTVJ,346837,1,3
PSAWU7D,346837,1,6
PSAVTVJ,346874,1,3
PSAWU7D,346874,1,3
PSA2H6G,346960,1,3
PSA2H6G,346962,0,5
PSAVTVJ,347041,1,5
PSAWU7D,347041,1,5
PSAVTVJ,347097,1,3
PSAWU7D,347097,1,6
PSAVTVJ,347155,1,6
PSAWU7D,347155,0,8
PSAVTVJ,347223,1,3
PSAWU7D,347223,1,4
PSAVTVJ,347279,1,3
PSAWU7D,347279,1,5
PSAVTVJ,347418,1,8
PSAVUGQ,347472,1,4
PSAVTVJ,347698,1,7
PSAVTVJ,348086,1,3
PSAWU7D,348086,0,15
PSAVTVJ,348120,1,3
PSAWU7D,348120,0,3
PSAVTVJ,348368,0,2
PSAVTUH,348410,1,3
PSAVTVJ,348554,1,7
PSAWU7D,348554,1,4
PSAVTVJ,349187,1,3
PSAWU7D,349187,1,3
PSAWU7D,349732,0,2
PSA2H6G,349775,1,9
PSAVTVJ,350453,1,4
PSAVUGY,350554,0,4
